id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
h6cfauzse5n2db1iobggu98u,APPROVED,2021-01-20T19:07:03Z,2021-01-20T19:11:33Z,270.206,42,589,1,100,2021-01-20T19:58:54Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
fsjelye3x79l3susbz95gpzb,APPROVED,2021-01-20T19:07:04Z,2021-01-20T19:11:53Z,289.228,36,1083,0,100,2021-01-20T19:58:55Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
fd3zv8fw188rblz48au9rxe4,APPROVED,2021-01-20T19:07:18Z,2021-01-20T19:10:21Z,183.606,21,191,2,100,2021-01-20T19:59:00Z,684BBD13,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,Yes
k9utcvylm9gogc5r7pw2r9fm,APPROVED,2021-01-20T19:07:22Z,2021-01-20T19:10:34Z,192.046,46,513,1,100,2021-01-20T19:59:04Z,684BBD13,United States,United States,Part-Time,White,English,United States,Male,No
4n22q7s6rsxq3v6282s9jsg3,APPROVED,2021-01-20T19:07:28Z,2021-01-20T19:12:32Z,304.071,40,246,2,99,2021-01-20T19:59:05Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
95k95jwt4f1a93wr0unrkv1d,APPROVED,2021-01-20T19:07:28Z,2021-01-20T19:14:07Z,399.302,24,803,1,100,2021-01-20T19:59:09Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
d2s1280lb9mbg3hrezxqscgx,APPROVED,2021-01-20T19:07:38Z,2021-01-20T19:12:27Z,289.323,50,110,0,100,2021-01-20T19:59:10Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Male,No
w1t21rvo007fz07nvfquykla,APPROVED,2021-01-20T19:07:40Z,2021-01-20T19:11:33Z,233.003,26,102,3,95,2021-01-20T19:59:14Z,684BBD13,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Male,No
86f7fjtdn3m23981aznrnib5,APPROVED,2021-01-20T19:07:47Z,2021-01-20T19:11:53Z,245.771,33,553,2,100,2021-01-20T19:59:15Z,684BBD13,United States,United States,DATA EXPIRED,White,English,United States,Female,No
7te0k55b3jxjfwqksq40r6ur,RETURNED,2021-01-20T19:08:01Z,NA,7743.901182,67,1224,0,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
w73lm780pcgf2s41affn1btv,APPROVED,2021-01-20T19:08:05Z,2021-01-20T19:11:47Z,222.779,47,582,4,100,2021-01-20T19:59:18Z,684BBD13,Germany,United States,Full-Time,White,English,United States,Male,No
2eo9v8vk5cm4gyxcro1fjfgq,APPROVED,2021-01-20T19:08:06Z,2021-01-20T19:12:42Z,275.593,54,184,0,100,2021-01-20T19:59:21Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United States,Female,No
un21vgdn9pfj4zwh94bt4prw,APPROVED,2021-01-20T19:08:07Z,2021-01-20T19:13:15Z,308.014,41,239,1,100,2021-01-20T19:59:24Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
ouot923udfpxwbtr28i4urto,APPROVED,2021-01-20T19:08:12Z,2021-01-20T19:11:42Z,210.457,20,118,0,100,2021-01-20T19:59:25Z,684BBD13,United States,United States,Other,White,DATA EXPIRED,United States,Female,Yes
62u1hp3fel4ct6atpcg55jod,APPROVED,2021-01-20T19:08:18Z,2021-01-20T19:12:27Z,248.236,45,4,0,100,2021-01-20T19:59:28Z,684BBD13,NA,NA,Full-Time,White,NA,United States,Male,NA
5yenm6039dq25ryiu8gbx5wf,APPROVED,2021-01-20T19:08:20Z,2021-01-20T19:14:24Z,364.795,24,428,4,98,2021-01-20T19:59:29Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
3293r68dsecc5rto4zs2wzig,APPROVED,2021-01-20T19:15:27Z,2021-01-20T19:19:30Z,242.577,46,7,0,100,2021-01-20T19:59:32Z,684BBD13,NA,NA,Full-Time,White,NA,United States,Male,NA
8na8qgb7xrnyagfeufdx446q,APPROVED,2021-01-20T19:08:13Z,2021-01-20T19:24:59Z,1005.656,30,9,0,100,2021-01-20T19:59:34Z,684BBD13,United States,NA,NA,White,NA,United States,Male,NA
nq5zl1z8hyg0ilh5oxq9gmn5,APPROVED,2021-01-20T19:08:23Z,2021-01-20T19:11:44Z,200.677,29,341,3,99,2021-01-20T19:59:35Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
z0jb3ygi9zn1o6bpf7yq5jet,APPROVED,2021-01-20T19:08:30Z,2021-01-20T19:16:31Z,481.387,50,372,1,100,2021-01-20T19:59:36Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
csxydwl6pttbxbawmksjfdcz,APPROVED,2021-01-20T19:08:54Z,2021-01-20T19:15:05Z,370.838,57,710,5,99,2021-01-20T19:59:40Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
bt3hdbmwbo27hc1ci481h8mk,APPROVED,2021-01-20T19:09:06Z,2021-01-20T19:46:50Z,2264.312,31,39,0,100,2021-01-20T19:46:51Z,Manual Completion,United States,United States,DATA EXPIRED,White,DATA EXPIRED,United States,Female,DATA EXPIRED
4mqygagatyu0mbdfhpp5yogj,APPROVED,2021-01-20T19:09:02Z,2021-01-20T19:31:02Z,1320.697,30,313,0,100,2021-01-20T19:59:41Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,DATA EXPIRED
n12kddzlctdtusnshc5lertp,APPROVED,2021-01-20T19:09:04Z,2021-01-20T19:14:55Z,350.947,58,819,2,100,2021-01-20T19:59:46Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
ufztc8sp8vwi2dvwewpe0mzy,APPROVED,2021-01-20T19:09:03Z,2021-01-20T19:12:32Z,209.343,60,255,1,100,2021-01-20T19:59:46Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
n48728z4krgz701qcqykqs4p,APPROVED,2021-01-20T19:09:19Z,2021-01-20T19:13:28Z,248.739,37,545,2,100,2021-01-20T19:59:50Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
rz9ma24s589udmilfpzcqw9m,APPROVED,2021-01-20T19:09:20Z,2021-01-20T19:14:43Z,323.207,34,324,2,100,2021-01-20T19:59:53Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
chi8gbtieiitqxmaopl8eu1l,APPROVED,2021-01-20T19:09:25Z,2021-01-20T19:15:04Z,339.584,37,255,1,100,2021-01-20T19:59:56Z,684BBD13,United States,United States,Other,White,DATA EXPIRED,United States,Female,No
nygkg8vi71q5796wvkngmxxg,APPROVED,2021-01-20T19:09:35Z,2021-01-20T19:13:40Z,244.38,27,156,1,100,2021-01-20T19:59:58Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
gdr4vy0grkhnvx85c1nbsu5g,APPROVED,2021-01-20T19:09:45Z,2021-01-20T19:16:21Z,396.029,23,532,0,100,2021-01-20T20:00:00Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
o5tqs0ska6zrcnu1g6bgeplc,APPROVED,2021-01-20T19:09:48Z,2021-01-20T19:13:49Z,240.963,28,215,1,100,2021-01-20T20:00:02Z,684BBD13,United States,United States,Other,White,DATA EXPIRED,United States,Female,No
wc9vymv8dqzrl11sts1261vs,APPROVED,2021-01-20T19:10:04Z,2021-01-20T19:14:03Z,239.238,40,970,0,100,2021-01-20T20:00:06Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
ofk83dd4e67a9uziyiuzz3cz,APPROVED,2021-01-20T19:10:10Z,2021-01-20T19:15:39Z,329.013,43,329,1,100,2021-01-20T20:00:07Z,684BBD13,DATA EXPIRED,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
hs1byxg082l1w5ql9pysbeyz,APPROVED,2021-01-20T19:10:14Z,2021-01-20T19:12:56Z,162.386,26,125,0,100,2021-01-20T20:00:12Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
mu7i43kjeiyovcfacn9eqhaj,APPROVED,2021-01-20T19:11:15Z,2021-01-20T19:17:01Z,346.357,26,550,4,99,2021-01-20T20:00:13Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
16fcbd39by1z22mle7j1kric,APPROVED,2021-01-20T19:10:28Z,2021-01-20T19:15:22Z,293.934,64,164,0,100,2021-01-20T20:00:16Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
6e4jqzruncsfckou5d13aacu,APPROVED,2021-01-20T19:10:32Z,2021-01-20T19:18:27Z,475.054,59,710,0,100,2021-01-20T20:00:20Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
pdb5kmaje0ij1mppnbz226qe,APPROVED,2021-01-20T19:10:35Z,2021-01-20T19:13:42Z,186.792,23,295,3,98,2021-01-20T20:00:20Z,684BBD13,United States,United States,Part-Time,White,English,United States,Male,Yes
ngr8acfbe0xyetox386dfzc6,APPROVED,2021-01-20T19:12:59Z,2021-01-20T19:31:26Z,1107.059,36,1331,8,99,2021-01-20T20:00:25Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
j10hofc71oziuud5e0u7c102,APPROVED,2021-01-20T19:10:52Z,2021-01-20T19:16:24Z,331.568,21,21,0,100,2021-01-20T20:00:27Z,684BBD13,United States,United States,Part-Time,White,DATA EXPIRED,United States,Male,Yes
ylafud9bmb68bdaphlqzj8rs,RETURNED,2021-01-20T19:11:12Z,NA,7558.997047,19,217,0,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
uabk2s8qsfv0avh7f8eyn4yr,APPROVED,2021-01-20T19:17:56Z,2021-01-20T19:28:21Z,625.146,33,1004,2,100,2021-01-20T20:00:31Z,684BBD13,Germany,United States,Full-Time,White,English,United States,Female,No
1elnwnqcuzz619bwo6wdphe4,APPROVED,2021-01-20T19:11:38Z,2021-01-20T19:18:19Z,401.452,36,250,0,100,2021-01-20T20:00:33Z,684BBD13,United States,United States,Part-Time,White,DATA EXPIRED,United States,Male,Yes
le8xtk0zx8hfwmuz7hjs4xeg,APPROVED,2021-01-20T19:11:28Z,2021-01-20T19:17:49Z,381.685,38,196,1,100,2021-01-20T20:00:39Z,684BBD13,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,No
a9kmhd50olpraaxe1k07n4iq,APPROVED,2021-01-20T19:11:41Z,2021-01-20T19:16:00Z,258.648,27,363,2,99,2021-01-20T20:00:40Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,Yes
wu0uptnfoeyvzh16k78eo3s9,APPROVED,2021-01-20T19:11:47Z,2021-01-20T19:14:33Z,165.392,53,9,0,100,2021-01-20T20:00:44Z,684BBD13,NA,NA,Full-Time,White,NA,United States,Male,NA
lhjp6xj9t7v6zs8xz7qj17i8,APPROVED,2021-01-20T19:11:51Z,2021-01-20T19:16:30Z,278.409,39,457,1,100,2021-01-20T20:00:45Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
2nnqcnsb30ngzp6was49bpz7,APPROVED,2021-01-20T19:13:27Z,2021-01-20T19:43:27Z,1799.603,37,54,0,100,2021-01-20T20:00:48Z,NOCODE,United States,United States,DATA EXPIRED,White,DATA EXPIRED,United States,Male,DATA EXPIRED
vck23jk3h733wgvrelq7tez2,APPROVED,2021-01-20T19:11:58Z,2021-01-20T19:15:15Z,196.382,18,22,0,100,2021-01-20T20:00:50Z,684BBD13,United States,United States,Unemployed (and job seeking),White,NA,United States,Male,Yes
l92zvx13j4kkc8g0d2uxurty,APPROVED,2021-01-20T19:12:02Z,2021-01-20T19:16:01Z,239.757,32,845,1,100,2021-01-20T20:00:51Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
oapzeiri2w3swo8y960i96ne,APPROVED,2021-01-20T19:12:04Z,2021-01-20T19:14:36Z,152.202,31,300,1,100,2021-01-20T20:00:56Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,Yes
qvnzm68tmue0100ofdjw8dfz,APPROVED,2021-01-20T19:12:09Z,2021-01-20T19:14:50Z,161.409,30,305,3,100,2021-01-20T20:00:58Z,684BBD13,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,Yes
5hni5nbkxeavzdogwv8yt9tk,APPROVED,2021-01-20T19:12:26Z,2021-01-20T19:18:29Z,363.114,50,1181,0,100,2021-01-20T20:01:00Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
79x42c0ol0kl5s6kmiv126zm,APPROVED,2021-01-20T19:12:47Z,2021-01-20T19:21:40Z,533.514,40,235,4,98,2021-01-20T20:01:03Z,684BBD13,United States,United States,DATA EXPIRED,White,DATA EXPIRED,United States,Male,No
oascknf8y7hmntp14xzn1b30,APPROVED,2021-01-20T19:12:44Z,2021-01-20T19:34:34Z,1310.419,22,389,5,98,2021-01-20T20:01:06Z,684BBD13,United States,United States,Other,White,English,United States,Male,DATA EXPIRED
ws3567iqo1wvjd574pc9kl2j,APPROVED,2021-01-20T19:12:47Z,2021-01-20T19:16:11Z,203.727,30,170,1,100,2021-01-20T20:01:09Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
yzo02qg2vss4fnz87fvbt1ma,APPROVED,2021-01-20T19:20:47Z,2021-01-20T19:28:52Z,484.493,20,161,1,100,2021-01-20T20:01:12Z,684BBD13,United States,United States,DATA EXPIRED,White,DATA EXPIRED,United States,Male,DATA EXPIRED
6ag9umqmh4wit0jt7o710vaz,APPROVED,2021-01-20T19:12:53Z,2021-01-20T19:19:41Z,408.368,42,1284,1,100,2021-01-20T20:01:13Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
g2uac35nepvy7evwwcoz7gss,APPROVED,2021-01-20T19:13:24Z,2021-01-20T19:17:03Z,219.421,23,548,0,100,2021-01-20T20:01:15Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
tdaffk1a3leoufru5t0v4ggy,APPROVED,2021-01-20T19:13:29Z,2021-01-20T19:18:17Z,288.551,18,84,0,100,2021-01-20T20:01:21Z,684BBD13,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,Yes
9ec7qp3q2liwsp9m7lvdofz6,APPROVED,2021-01-20T19:13:30Z,2021-01-20T19:17:22Z,231.696,35,152,0,100,2021-01-20T20:01:22Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
5e7cqmt9x8p5c3y9f72sako5,APPROVED,2021-01-20T19:13:55Z,2021-01-20T19:31:19Z,1044.177,35,11,0,100,2021-01-20T20:01:26Z,684BBD13,United States,United States,NA,White,NA,United States,Male,No
vyuaxdqt26k16cstyp814x14,APPROVED,2021-01-20T19:14:02Z,2021-01-20T19:20:01Z,359.455,21,84,1,100,2021-01-20T20:01:26Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
w0w2by43r4hjrprn9svivw8v,APPROVED,2021-01-20T19:14:00Z,2021-01-20T19:19:00Z,299.876,42,1551,7,100,2021-01-20T20:01:30Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
18fhi8azw5rj9e2x2f747z5x,RETURNED,2021-01-20T19:14:07Z,NA,7390.399634,20,47,0,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
162oicvemoel2gvq052l37nk,APPROVED,2021-01-20T19:14:11Z,2021-01-20T19:16:55Z,163.703,26,81,0,100,2021-01-20T20:01:31Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,Yes
evhcthtes2n4c6j3262wq65t,RETURNED,2021-01-20T19:25:00Z,NA,6737.805745,26,125,0,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
u7f5ke2t37v2urhypbn83wqx,APPROVED,2021-01-20T19:14:18Z,2021-01-20T19:19:58Z,340.085,32,119,0,100,2021-01-20T20:01:36Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
tjaauy8z0uxgaj12ndlnb7dm,APPROVED,2021-01-20T19:14:21Z,2021-01-20T19:18:01Z,220.36,31,955,5,100,2021-01-20T20:01:39Z,684BBD13,United States,United States,Part-Time,White,English,United States,Female,No
zj13cv8tmj6jppkte55x6z97,APPROVED,2021-01-20T19:14:20Z,2021-01-20T19:18:03Z,223.001,24,413,2,100,2021-01-20T20:01:40Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
psfgolbzmpwofuwuik0840q9,APPROVED,2021-01-20T19:14:21Z,2021-01-20T19:18:04Z,222.706,27,894,3,100,2021-01-20T20:01:45Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
xsi4fvl81mu5ebu85hykpnh5,APPROVED,2021-01-20T19:14:43Z,2021-01-20T19:19:55Z,312.235,28,108,0,100,2021-01-20T20:01:47Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
uvrcfvsgtqeacdh3ryqudnc0,APPROVED,2021-01-20T19:14:57Z,2021-01-20T19:22:21Z,443.85,54,555,4,99,2021-01-20T20:01:50Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
r3rfhjucy34o4ebxgt13i7ux,APPROVED,2021-01-20T19:15:14Z,2021-01-20T19:18:45Z,211.892,25,148,0,100,2021-01-20T20:01:52Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
tlggt29z9ojscdw1n1bon6ez,APPROVED,2021-01-20T19:22:34Z,2021-01-20T19:27:11Z,276.783,43,11,0,100,2021-01-20T20:01:56Z,684BBD13,NA,NA,Full-Time,White,NA,United States,Male,NA
2kdacyxy1fzmj6i82znd7j70,APPROVED,2021-01-20T19:15:24Z,2021-01-20T19:22:10Z,406.024,35,214,2,99,2021-01-20T20:01:57Z,684BBD13,DATA EXPIRED,United States,Full-Time,White,DATA EXPIRED,United States,Male,No
h1uge87vzghxrvnq9fei64a0,APPROVED,2021-01-20T19:15:30Z,2021-01-20T19:19:53Z,262.347,27,380,0,100,2021-01-20T20:02:00Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
p2bcdsaet881a8g4le1gndu8,APPROVED,2021-01-20T19:15:33Z,2021-01-20T19:18:37Z,184.019,49,188,0,100,2021-01-20T20:02:00Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,Yes
3vc97bw2le134xc8g34gpgpd,APPROVED,2021-01-20T19:15:44Z,2021-01-20T19:19:44Z,239.597,38,168,0,100,2021-01-20T20:02:04Z,684BBD13,United States,United States,Part-Time,White,DATA EXPIRED,United States,Female,No
6qsuba3jt2pgim6vy40yxtvs,APPROVED,2021-01-20T19:15:59Z,2021-01-20T19:20:00Z,241.356,23,266,1,100,2021-01-20T20:02:06Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
v6bfjrr6nh5b1s8x6lvzju6y,RETURNED,2021-01-20T19:21:03Z,NA,6977.341819,50,2,0,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
d3ghsk1z0cmt9jfcoygo0dsq,APPROVED,2021-01-20T19:16:20Z,2021-01-20T19:23:20Z,420.889,39,419,1,100,2021-01-20T20:02:08Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
dp2iw0zgo9ye9eve7rokrq8p,APPROVED,2021-01-20T19:16:20Z,2021-01-20T19:19:54Z,213.643,35,928,2,100,2021-01-20T20:02:11Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
2v30hgtmvlbdmrxt4uo974dw,APPROVED,2021-01-20T19:16:52Z,2021-01-20T19:20:39Z,227.743,22,595,0,100,2021-01-20T20:02:13Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
zmwdf8rnqlae8ufujqsho0en,APPROVED,2021-01-20T19:17:06Z,2021-01-20T19:20:20Z,193.95,24,6,0,100,2021-01-20T20:02:18Z,684BBD13,United States,United States,Unemployed (and job seeking),White,NA,United States,Male,Yes
uizehhrx67rwpvvzb9b36fyd,APPROVED,2021-01-20T19:17:17Z,2021-01-20T19:25:13Z,475.92,44,684,4,99,2021-01-20T20:02:19Z,684BBD13,United States,United States,Part-Time,White,English,United States,Male,No
j4h3sfnkelnojhgzgqwz3mei,APPROVED,2021-01-20T19:17:20Z,2021-01-20T19:25:42Z,501.599,42,544,0,100,2021-01-20T20:02:22Z,684BBD13,United States,United States,DATA EXPIRED,White,English,United States,Female,No
zf8w49dmgp5p9cl8vsoc6nmp,APPROVED,2021-01-20T19:17:19Z,2021-01-20T19:25:02Z,462.93,67,651,3,100,2021-01-20T20:02:26Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
cc12lhpikes0vwyy802pkg25,APPROVED,2021-01-20T19:17:24Z,2021-01-20T19:23:04Z,340.525,29,20,0,100,2021-01-20T20:02:32Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
cd426u5apn5muvj5dhtyklfc,APPROVED,2021-01-20T19:17:19Z,2021-01-20T19:21:14Z,234.937,21,656,4,100,2021-01-20T20:02:27Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Female,Yes
t1ho6jyvr2w61uj0ld1ej96r,APPROVED,2021-01-20T19:19:34Z,2021-01-20T19:25:26Z,351.545,26,103,2,99,2021-01-20T20:02:33Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
cxr4j76n6fd6o6zoot8mmgnv,APPROVED,2021-01-20T19:17:42Z,2021-01-20T19:22:02Z,260.4,64,270,1,100,2021-01-20T20:02:37Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Male,DATA EXPIRED
k0d5m926z0gog0l9zecgemfs,APPROVED,2021-01-20T19:17:44Z,2021-01-20T19:22:17Z,272.272,32,521,0,100,2021-01-20T20:02:38Z,684BBD13,United States,United States,Other,White,English,United States,Male,No
uz7eaz8fs8unh6yq3mep6ga9,APPROVED,2021-01-20T19:17:45Z,2021-01-20T19:22:50Z,304.237,52,60,0,100,2021-01-20T20:02:41Z,684BBD13,United States,NA,Full-Time,White,NA,United States,Female,No
7fms1ypdelmjzn0c12qcp0rh,RETURNED,2021-01-20T19:18:03Z,NA,7160.453778,49,578,2,100,NA,NA,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
5k1xbmtoi77zh8e70ury494i,APPROVED,2021-01-20T19:17:53Z,2021-01-20T19:22:04Z,250.963,20,174,1,100,2021-01-20T20:02:43Z,684BBD13,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Male,Yes
vkcckeb1uqq43nh2hldgnd0v,APPROVED,2021-01-20T19:18:07Z,2021-01-20T19:22:56Z,289.717,57,817,5,99,2021-01-20T20:02:46Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
gqsk4t2yyigqv5jpdhxv1hz5,APPROVED,2021-01-20T19:20:31Z,2021-01-20T19:25:47Z,315.888,19,94,1,100,2021-01-20T20:02:46Z,684BBD13,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,No
n4lb3k1x99eh8gupio6tycnp,APPROVED,2021-01-20T19:22:07Z,2021-01-20T19:27:47Z,340.876,50,8,0,100,2021-01-20T20:02:49Z,684BBD13,NA,NA,Full-Time,White,NA,United States,Male,NA
mnkata0gu8c6jewedjtg4fgn,APPROVED,2021-01-20T19:23:46Z,2021-01-20T19:27:24Z,218.032,34,217,0,100,2021-01-20T20:02:51Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
