id,sample,action,assigned,q1_1,q1_2,q1_3,q2,q3,action_text
5,with_degree,21,0,NA,NA,NA,NA,NA,attend or organise a protest rally
5,with_degree,22,0,NA,NA,NA,NA,NA,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
5,with_degree,23,0,NA,NA,NA,NA,NA,enter and refuse to leave a building (occupation)
5,with_degree,24,0,NA,NA,NA,NA,NA,join or form a trade/labor union
5,with_degree,25,0,NA,NA,NA,NA,NA,join or form a group of activists
5,with_degree,26,0,NA,NA,NA,NA,NA,join or form a political party
5,with_degree,27,0,NA,NA,NA,NA,NA,donate to political parties who support the cause
5,with_degree,28,1,1,1,1,3,3,donate to political parties to make them change their position on an issue
5,with_degree,29,0,NA,NA,NA,NA,NA,donate to activist groups who support the cause
5,with_degree,30,1,1,1,1,5,1,donate to charities who support the cause
5,with_degree,31,0,NA,NA,NA,NA,NA,voting for candidates/parties
5,with_degree,32,0,NA,NA,NA,NA,NA,"write letters to politicians, representatives and elected officials"
5,with_degree,33,0,NA,NA,NA,NA,NA,stand in an election
5,with_degree,34,0,NA,NA,NA,NA,NA,boycott an election by not voting or spoiling one's ballot
5,with_degree,35,0,NA,NA,NA,NA,NA,participate in a public meeting of representatives and elected officials
5,with_degree,36,0,NA,NA,NA,NA,NA,"refuse to pay fees, fines, and taxes"
5,with_degree,37,0,NA,NA,NA,NA,NA,refuse to cooperate with the police and other government agencies
5,with_degree,38,0,NA,NA,NA,NA,NA,refuse to work (strike)
5,with_degree,39,1,1,1,2,4,2,refuse to pay rent (rent strike)
5,with_degree,40,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to individuals who oppose the cause"
5,with_degree,41,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to politicians who oppose the cause"
5,with_degree,42,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge individuals who oppose the cause
5,with_degree,43,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge politicians who oppose the cause
5,with_degree,44,0,NA,NA,NA,NA,NA,do not buy goods or services from companies who oppose the cause (consumers' boycott)
5,with_degree,45,0,NA,NA,NA,NA,NA,refuse to accept honours or awards in protest
5,with_degree,46,0,NA,NA,NA,NA,NA,"disrupt traffic (e.g., blocking roads)"
5,with_degree,47,1,4,1,4,1,5,"disrupt public services (e.g., shutting down government websites)"
5,with_degree,48,1,4,4,4,1,5,"disrupt private life of politicians (e.g., protesting outside their home)"
5,with_degree,49,1,3,1,1,3,2,"disrupt public events (e.g., a sports game) with a political message"
5,with_degree,50,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is not allowed or encouraged
5,with_degree,51,1,1,1,1,3,3,spray paint political messages in public places
5,with_degree,52,0,NA,NA,NA,NA,NA,"damage private property (e.g., cars or houses)"
5,with_degree,53,0,NA,NA,NA,NA,NA,"damage commerical property (e.g., shop windows)"
5,with_degree,54,0,NA,NA,NA,NA,NA,"damage public property (e.g., goverment buildings)"
5,with_degree,55,0,NA,NA,NA,NA,NA,mock or insult politicians who oppose the cause
5,with_degree,56,0,NA,NA,NA,NA,NA,mock or insult individuals who oppose the cause
5,with_degree,57,0,NA,NA,NA,NA,NA,"soil politicians who oppose the cause (e.g., throwing eggs at them)"
5,with_degree,58,0,NA,NA,NA,NA,NA,threaten politicians who oppose the cause with physical harm
5,with_degree,59,1,4,3,4,1,5,threaten individuals who oppose the cause with physical harm
5,with_degree,60,0,NA,NA,NA,NA,NA,"threaten to attack members of the public (e.g., by making a bomb threat)"
5,with_degree,61,1,4,1,3,1,5,"bribe politicians, representatives, and other elected officials"
5,with_degree,62,1,4,3,4,1,5,blackmail politicians who oppose the cause
5,with_degree,63,1,4,4,4,1,5,blackmail individuals who oppose the cause
5,with_degree,64,0,NA,NA,NA,NA,NA,refuse to eat (hunger strike)
5,with_degree,65,0,NA,NA,NA,NA,NA,"physically harm oneself (e.g., setting oneself on fire)"
5,with_degree,66,1,3,3,3,1,5,"attack politicians with the intention of harming them (e.g., punching them)"
5,with_degree,67,1,4,4,4,1,5,"attack politicians with the intention of killing them (e.g., stabbing them)"
5,with_degree,68,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
5,with_degree,69,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
5,with_degree,70,1,3,4,4,1,5,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
5,with_degree,71,1,4,4,4,1,5,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
5,with_degree,72,0,NA,NA,NA,NA,NA,"attack members of the public (e.g., by setting off a bomb in a public place)"
6,with_degree,1,0,NA,NA,NA,NA,NA,sign or start a petition
6,with_degree,2,0,NA,NA,NA,NA,NA,"hand out flyers, leaflets, or pamphlets"
6,with_degree,3,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is allowed and encouraged
6,with_degree,4,0,NA,NA,NA,NA,NA,hold meetings to inform the public
6,with_degree,5,0,NA,NA,NA,NA,NA,hold meetings to influence the public
6,with_degree,6,1,1,1,1,4,3,make a public speech
6,with_degree,7,1,1,1,1,4,2,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
6,with_degree,8,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
6,with_degree,9,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
6,with_degree,10,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
6,with_degree,11,1,3,1,2,3,3,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
6,with_degree,12,0,NA,NA,NA,NA,NA,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
6,with_degree,13,0,NA,NA,NA,NA,NA,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
6,with_degree,14,0,NA,NA,NA,NA,NA,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
6,with_degree,15,0,NA,NA,NA,NA,NA,spread misinformation to influence public opinion
6,with_degree,16,0,NA,NA,NA,NA,NA,spread rumours about politicians who oppose the cause
6,with_degree,17,0,NA,NA,NA,NA,NA,wear or display political symbols
6,with_degree,18,1,3,1,3,3,3,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
6,with_degree,19,0,NA,NA,NA,NA,NA,deface flags or other national symbols
6,with_degree,20,0,NA,NA,NA,NA,NA,attend or organise a protest march
6,with_degree,21,0,NA,NA,NA,NA,NA,attend or organise a protest rally
6,with_degree,22,0,NA,NA,NA,NA,NA,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
6,with_degree,23,0,NA,NA,NA,NA,NA,enter and refuse to leave a building (occupation)
6,with_degree,24,0,NA,NA,NA,NA,NA,join or form a trade/labor union
6,with_degree,25,0,NA,NA,NA,NA,NA,join or form a group of activists
6,with_degree,26,1,1,1,1,4,2,join or form a political party
6,with_degree,27,1,1,1,2,3,3,donate to political parties who support the cause
6,with_degree,28,1,4,2,4,1,4,donate to political parties to make them change their position on an issue
6,with_degree,29,0,NA,NA,NA,NA,NA,donate to activist groups who support the cause
6,with_degree,30,1,1,1,1,4,2,donate to charities who support the cause
6,with_degree,31,0,NA,NA,NA,NA,NA,voting for candidates/parties
6,with_degree,32,1,1,1,1,4,2,"write letters to politicians, representatives and elected officials"
6,with_degree,33,0,NA,NA,NA,NA,NA,stand in an election
6,with_degree,34,1,4,3,4,2,4,boycott an election by not voting or spoiling one's ballot
6,with_degree,35,1,1,1,1,4,2,participate in a public meeting of representatives and elected officials
6,with_degree,36,0,NA,NA,NA,NA,NA,"refuse to pay fees, fines, and taxes"
6,with_degree,37,0,NA,NA,NA,NA,NA,refuse to cooperate with the police and other government agencies
6,with_degree,38,1,4,1,2,3,2,refuse to work (strike)
6,with_degree,39,0,NA,NA,NA,NA,NA,refuse to pay rent (rent strike)
6,with_degree,40,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to individuals who oppose the cause"
6,with_degree,41,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to politicians who oppose the cause"
6,with_degree,42,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge individuals who oppose the cause
6,with_degree,43,1,3,1,3,3,4,refuse to interact with or acknowledge politicians who oppose the cause
6,with_degree,44,0,NA,NA,NA,NA,NA,do not buy goods or services from companies who oppose the cause (consumers' boycott)
6,with_degree,45,0,NA,NA,NA,NA,NA,refuse to accept honours or awards in protest
6,with_degree,46,1,4,2,4,2,5,"disrupt traffic (e.g., blocking roads)"
6,with_degree,47,0,NA,NA,NA,NA,NA,"disrupt public services (e.g., shutting down government websites)"
6,with_degree,48,1,4,2,4,1,5,"disrupt private life of politicians (e.g., protesting outside their home)"
6,with_degree,49,1,3,2,4,2,4,"disrupt public events (e.g., a sports game) with a political message"
6,with_degree,50,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is not allowed or encouraged
6,with_degree,51,0,NA,NA,NA,NA,NA,spray paint political messages in public places
6,with_degree,52,0,NA,NA,NA,NA,NA,"damage private property (e.g., cars or houses)"
6,with_degree,53,1,4,4,4,1,5,"damage commerical property (e.g., shop windows)"
6,with_degree,54,0,NA,NA,NA,NA,NA,"damage public property (e.g., goverment buildings)"
6,with_degree,55,0,NA,NA,NA,NA,NA,mock or insult politicians who oppose the cause
6,with_degree,56,0,NA,NA,NA,NA,NA,mock or insult individuals who oppose the cause
6,with_degree,57,0,NA,NA,NA,NA,NA,"soil politicians who oppose the cause (e.g., throwing eggs at them)"
6,with_degree,58,0,NA,NA,NA,NA,NA,threaten politicians who oppose the cause with physical harm
6,with_degree,59,0,NA,NA,NA,NA,NA,threaten individuals who oppose the cause with physical harm
6,with_degree,60,1,4,4,4,1,5,"threaten to attack members of the public (e.g., by making a bomb threat)"
6,with_degree,61,0,NA,NA,NA,NA,NA,"bribe politicians, representatives, and other elected officials"
6,with_degree,62,1,3,3,4,1,5,blackmail politicians who oppose the cause
6,with_degree,63,0,NA,NA,NA,NA,NA,blackmail individuals who oppose the cause
6,with_degree,64,0,NA,NA,NA,NA,NA,refuse to eat (hunger strike)
6,with_degree,65,0,NA,NA,NA,NA,NA,"physically harm oneself (e.g., setting oneself on fire)"
6,with_degree,66,0,NA,NA,NA,NA,NA,"attack politicians with the intention of harming them (e.g., punching them)"
6,with_degree,67,0,NA,NA,NA,NA,NA,"attack politicians with the intention of killing them (e.g., stabbing them)"
6,with_degree,68,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of harming them (e.g., punching them)"
6,with_degree,69,0,NA,NA,NA,NA,NA,"attack police officers and other government agents with the intention of killing them (e.g., stabbing them)"
6,with_degree,70,0,NA,NA,NA,NA,NA,"attack individuals who oppose the cause with the intention of harming them (e.g., punching them)"
6,with_degree,71,1,4,4,4,1,5,"attack individuals who oppose the cause with the intention of killing them (e.g., stabbing them)"
6,with_degree,72,0,NA,NA,NA,NA,NA,"attack members of the public (e.g., by setting off a bomb in a public place)"
7,with_degree,1,1,1,1,1,5,1,sign or start a petition
7,with_degree,2,0,NA,NA,NA,NA,NA,"hand out flyers, leaflets, or pamphlets"
7,with_degree,3,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is allowed and encouraged
7,with_degree,4,0,NA,NA,NA,NA,NA,hold meetings to inform the public
7,with_degree,5,0,NA,NA,NA,NA,NA,hold meetings to influence the public
7,with_degree,6,0,NA,NA,NA,NA,NA,make a public speech
7,with_degree,7,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to inform the public"
7,with_degree,8,0,NA,NA,NA,NA,NA,"get involved in the media (e.g., newspapers, radio, television) to influence the public"
7,with_degree,9,1,1,1,1,5,1,"use social media (e.g., Facebook, Twitter, Instagram) to inform the public"
7,with_degree,10,0,NA,NA,NA,NA,NA,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public"
7,with_degree,11,0,NA,NA,NA,NA,NA,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion"
7,with_degree,12,0,NA,NA,NA,NA,NA,"pay for adverts in the media (e.g., newspapers, radio, television) to influence public opinion"
7,with_degree,13,1,3,1,2,3,3,"visit people in their homes to inform them about an issue (canvassing, door knocking)"
7,with_degree,14,0,NA,NA,NA,NA,NA,"visit people in their homes to convince them about an issue (canvassing, door knocking)"
7,with_degree,15,0,NA,NA,NA,NA,NA,spread misinformation to influence public opinion
7,with_degree,16,0,NA,NA,NA,NA,NA,spread rumours about politicians who oppose the cause
7,with_degree,17,0,NA,NA,NA,NA,NA,wear or display political symbols
7,with_degree,18,1,1,1,1,4,3,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem)"
7,with_degree,19,1,3,3,3,2,4,deface flags or other national symbols
7,with_degree,20,1,3,2,1,5,2,attend or organise a protest march
7,with_degree,21,0,NA,NA,NA,NA,NA,attend or organise a protest rally
7,with_degree,22,0,NA,NA,NA,NA,NA,"stand or sit in a building and refuse to leave (stand-in, sit-in)"
7,with_degree,23,0,NA,NA,NA,NA,NA,enter and refuse to leave a building (occupation)
7,with_degree,24,1,1,1,1,5,1,join or form a trade/labor union
7,with_degree,25,1,3,3,1,4,2,join or form a group of activists
7,with_degree,26,0,NA,NA,NA,NA,NA,join or form a political party
7,with_degree,27,0,NA,NA,NA,NA,NA,donate to political parties who support the cause
7,with_degree,28,1,2,1,1,5,3,donate to political parties to make them change their position on an issue
7,with_degree,29,0,NA,NA,NA,NA,NA,donate to activist groups who support the cause
7,with_degree,30,1,1,1,1,5,1,donate to charities who support the cause
7,with_degree,31,0,NA,NA,NA,NA,NA,voting for candidates/parties
7,with_degree,32,0,NA,NA,NA,NA,NA,"write letters to politicians, representatives and elected officials"
7,with_degree,33,0,NA,NA,NA,NA,NA,stand in an election
7,with_degree,34,0,NA,NA,NA,NA,NA,boycott an election by not voting or spoiling one's ballot
7,with_degree,35,0,NA,NA,NA,NA,NA,participate in a public meeting of representatives and elected officials
7,with_degree,36,0,NA,NA,NA,NA,NA,"refuse to pay fees, fines, and taxes"
7,with_degree,37,0,NA,NA,NA,NA,NA,refuse to cooperate with the police and other government agencies
7,with_degree,38,0,NA,NA,NA,NA,NA,refuse to work (strike)
7,with_degree,39,1,4,2,4,2,5,refuse to pay rent (rent strike)
7,with_degree,40,1,4,2,4,2,5,"refuse service (e.g., in a restaurant or shop) to individuals who oppose the cause"
7,with_degree,41,0,NA,NA,NA,NA,NA,"refuse service (e.g., in a restaurant or shop) to politicians who oppose the cause"
7,with_degree,42,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge individuals who oppose the cause
7,with_degree,43,0,NA,NA,NA,NA,NA,refuse to interact with or acknowledge politicians who oppose the cause
7,with_degree,44,0,NA,NA,NA,NA,NA,do not buy goods or services from companies who oppose the cause (consumers' boycott)
7,with_degree,45,0,NA,NA,NA,NA,NA,refuse to accept honours or awards in protest
7,with_degree,46,0,NA,NA,NA,NA,NA,"disrupt traffic (e.g., blocking roads)"
7,with_degree,47,0,NA,NA,NA,NA,NA,"disrupt public services (e.g., shutting down government websites)"
7,with_degree,48,1,4,4,4,1,5,"disrupt private life of politicians (e.g., protesting outside their home)"
7,with_degree,49,0,NA,NA,NA,NA,NA,"disrupt public events (e.g., a sports game) with a political message"
7,with_degree,50,0,NA,NA,NA,NA,NA,paste up posters with political messages in places where it is not allowed or encouraged
